Local time,Open,High,Low,Close,Volume
01.11.2009 17:14:00.000 GMT-0800,1.47254,1.47260,1.47199,1.47212,24.8
01.11.2009 17:15:00.000 GMT-0800,1.47227,1.47230,1.47189,1.47221,19.2
01.11.2009 17:16:00.000 GMT-0800,1.47234,1.47246,1.47184,1.47185,27.4
01.11.2009 17:17:00.000 GMT-0800,1.47203,1.47207,1.47173,1.47189,28.1
01.11.2009 17:18:00.000 GMT-0800,1.47227,1.47240,1.47202,1.47229,29.2
01.11.2009 17:19:00.000 GMT-0800,1.47249,1.47256,1.47193,1.47226,20.3
01.11.2009 17:20:00.000 GMT-0800,1.47248,1.47256,1.47199,1.47223,20.7
01.11.2009 17:21:00.000 GMT-0800,1.47217,1.47233,1.47203,1.47210,28.8
01.11.2009 17:22:00.000 GMT-0800,1.47205,1.47224,1.47181,1.47220,49.1
01.11.2009 17:23:00.000 GMT-0800,1.47215,1.47254,1.47212,1.47231,17.3
01.11.2009 17:24:00.000 GMT-0800,1.47227,1.47240,1.47190,1.47216,30
01.11.2009 17:25:00.000 GMT-0800,1.47230,1.47279,1.47223,1.47269,22
01.11.2009 17:26:00.000 GMT-0800,1.47284,1.47309,1.47223,1.47288,66.4
01.11.2009 17:27:00.000 GMT-0800,1.47305,1.47306,1.47256,1.47275,17.1
01.11.2009 17:28:00.000 GMT-0800,1.47263,1.47303,1.47254,1.47303,16.9
01.11.2009 17:29:00.000 GMT-0800,1.47281,1.47302,1.47267,1.47295,21.6
01.11.2009 17:30:00.000 GMT-0800,1.47279,1.47316,1.47273,1.47306,49.4
01.11.2009 17:31:00.000 GMT-0800,1.47320,1.47326,1.47283,1.47312,27.5
01.11.2009 17:32:00.000 GMT-0800,1.47299,1.47319,1.47287,1.47288,26.7
01.11.2009 17:33:00.000 GMT-0800,1.47280,1.47319,1.47279,1.47311,12.9
01.11.2009 17:34:00.000 GMT-0800,1.47335,1.47338,1.47284,1.47302,43.5
01.11.2009 17:35:00.000 GMT-0800,1.47301,1.47310,1.47260,1.47279,32.1
01.11.2009 17:36:00.000 GMT-0800,1.47265,1.47276,1.47249,1.47257,18.5
01.11.2009 17:37:00.000 GMT-0800,1.47270,1.47280,1.47246,1.47261,24.7
01.11.2009 17:38:00.000 GMT-0800,1.47270,1.47297,1.47255,1.47273,29.4
01.11.2009 17:39:00.000 GMT-0800,1.47278,1.47282,1.47245,1.47265,14.2
01.11.2009 17:40:00.000 GMT-0800,1.47288,1.47308,1.47250,1.47250,21.7
01.11.2009 17:41:00.000 GMT-0800,1.47255,1.47303,1.47255,1.47297,17.5
01.11.2009 17:42:00.000 GMT-0800,1.47285,1.47289,1.47271,1.47271,20.7
01.11.2009 17:43:00.000 GMT-0800,1.47253,1.47288,1.47247,1.47271,23.5
01.11.2009 17:44:00.000 GMT-0800,1.47281,1.47312,1.47272,1.47287,24.1
01.11.2009 17:45:00.000 GMT-0800,1.47269,1.47304,1.47265,1.47290,38.6
01.11.2009 17:46:00.000 GMT-0800,1.47274,1.47290,1.47267,1.47271,12.3
01.11.2009 17:47:00.000 GMT-0800,1.47264,1.47291,1.47243,1.47255,21.5
01.11.2009 17:48:00.000 GMT-0800,1.47258,1.47267,1.47234,1.47265,26.8
01.11.2009 17:49:00.000 GMT-0800,1.47269,1.47283,1.47230,1.47268,97.5
01.11.2009 17:50:00.000 GMT-0800,1.47262,1.47311,1.47251,1.47278,28.8
01.11.2009 17:51:00.000 GMT-0800,1.47279,1.47279,1.47224,1.47243,27
01.11.2009 17:52:00.000 GMT-0800,1.47245,1.47257,1.47204,1.47211,16.7
01.11.2009 17:53:00.000 GMT-0800,1.47263,1.47274,1.47223,1.47247,55.7
01.11.2009 17:54:00.000 GMT-0800,1.47223,1.47259,1.47222,1.47257,14.8
01.11.2009 17:55:00.000 GMT-0800,1.47261,1.47293,1.47256,1.47291,22.9
01.11.2009 17:56:00.000 GMT-0800,1.47265,1.47316,1.47244,1.47270,96.5
01.11.2009 17:57:00.000 GMT-0800,1.47257,1.47283,1.47247,1.47263,23.3
01.11.2009 17:58:00.000 GMT-0800,1.47259,1.47273,1.47244,1.47248,30.9
01.11.2009 17:59:00.000 GMT-0800,1.47270,1.47296,1.47250,1.47277,40.5
01.11.2009 18:00:00.000 GMT-0800,1.47296,1.47318,1.47212,1.47296,109.8
01.11.2009 18:01:00.000 GMT-0800,1.47320,1.47323,1.47265,1.47283,37.8
01.11.2009 18:02:00.000 GMT-0800,1.47280,1.47297,1.47267,1.47288,13.6
01.11.2009 18:03:00.000 GMT-0800,1.47264,1.47289,1.47253,1.47281,20.4
01.11.2009 18:04:00.000 GMT-0800,1.47262,1.47312,1.47260,1.47298,29.9
01.11.2009 18:05:00.000 GMT-0800,1.47308,1.47323,1.47239,1.47239,42.1
01.11.2009 18:06:00.000 GMT-0800,1.47258,1.47302,1.47251,1.47296,20.8
01.11.2009 18:07:00.000 GMT-0800,1.47296,1.47303,1.47267,1.47295,46.2
01.11.2009 18:08:00.000 GMT-0800,1.47275,1.47313,1.47266,1.47307,15.8
01.11.2009 18:09:00.000 GMT-0800,1.47298,1.47304,1.47282,1.47302,21.3
01.11.2009 18:10:00.000 GMT-0800,1.47299,1.47312,1.47258,1.47286,47
01.11.2009 18:11:00.000 GMT-0800,1.47285,1.47297,1.47271,1.47279,30.5
01.11.2009 18:12:00.000 GMT-0800,1.47275,1.47288,1.47252,1.47282,73.2
01.11.2009 18:13:00.000 GMT-0800,1.47268,1.47314,1.47254,1.47306,62.5
01.11.2009 18:14:00.000 GMT-0800,1.47310,1.47338,1.47275,1.47328,45.8
01.11.2009 18:15:00.000 GMT-0800,1.47317,1.47334,1.47293,1.47311,27.8
01.11.2009 18:16:00.000 GMT-0800,1.47305,1.47325,1.47272,1.47288,24.2
01.11.2009 18:17:00.000 GMT-0800,1.47279,1.47333,1.47265,1.47326,70
01.11.2009 18:18:00.000 GMT-0800,1.47297,1.47323,1.47275,1.47309,31.5
01.11.2009 18:19:00.000 GMT-0800,1.47286,1.47308,1.47274,1.47292,19
01.11.2009 18:20:00.000 GMT-0800,1.47300,1.47304,1.47277,1.47285,28
01.11.2009 18:21:00.000 GMT-0800,1.47296,1.47299,1.47263,1.47274,56.4
01.11.2009 18:22:00.000 GMT-0800,1.47290,1.47312,1.47267,1.47305,28.5
01.11.2009 18:23:00.000 GMT-0800,1.47285,1.47314,1.47272,1.47272,25.4
01.11.2009 18:24:00.000 GMT-0800,1.47301,1.47333,1.47293,1.47316,29
01.11.2009 18:25:00.000 GMT-0800,1.47309,1.47362,1.47277,1.47336,67.2
01.11.2009 18:26:00.000 GMT-0800,1.47353,1.47408,1.47353,1.47396,20.3
01.11.2009 18:27:00.000 GMT-0800,1.47399,1.47440,1.47385,1.47408,47
01.11.2009 18:28:00.000 GMT-0800,1.47390,1.47416,1.47371,1.47416,14.2
01.11.2009 18:29:00.000 GMT-0800,1.47422,1.47430,1.47384,1.47392,10.9
01.11.2009 18:30:00.000 GMT-0800,1.47440,1.47453,1.47378,1.47434,33.8
