Local time,Open,High,Low,Close,Volume
01.01.2007 22:15:00.000 GMT-0800,1.32390,1.32417,1.32345,1.32394,12499.499999999998
01.01.2007 22:30:00.000 GMT-0800,1.32399,1.32408,1.32348,1.32370,11335.5
01.01.2007 22:45:00.000 GMT-0800,1.32358,1.32388,1.32297,1.32308,11575.199999999999
01.01.2007 23:00:00.000 GMT-0800,1.32313,1.32395,1.32291,1.32356,11896.8
01.01.2007 23:15:00.000 GMT-0800,1.32366,1.32468,1.32348,1.32448,11722.1
01.01.2007 23:30:00.000 GMT-0800,1.32436,1.32646,1.32433,1.32575,12312.599999999999
01.01.2007 23:45:00.000 GMT-0800,1.32613,1.32694,1.32233,1.32613,13438.599999999999
02.01.2007 00:00:00.000 GMT-0800,1.32607,1.32637,1.32485,1.32522,10905.6
02.01.2007 00:15:00.000 GMT-0800,1.32503,1.32764,1.32500,1.32746,11301.3
02.01.2007 00:30:00.000 GMT-0800,1.32771,1.32811,1.32721,1.32773,12702.100000000002
02.01.2007 00:45:00.000 GMT-0800,1.32741,1.32779,1.32657,1.32734,11393.9
02.01.2007 01:00:00.000 GMT-0800,1.32757,1.32764,1.32655,1.32668,12826.099999999999
02.01.2007 01:15:00.000 GMT-0800,1.32681,1.32780,1.32659,1.32769,11021.3
02.01.2007 01:30:00.000 GMT-0800,1.32779,1.32782,1.32726,1.32741,12435.800000000001
02.01.2007 01:45:00.000 GMT-0800,1.32744,1.32777,1.32724,1.32768,10612.4
02.01.2007 02:00:00.000 GMT-0800,1.32769,1.32887,1.32764,1.32847,11047.300000000001
02.01.2007 02:15:00.000 GMT-0800,1.32838,1.32861,1.32764,1.32787,10977.899999999998
02.01.2007 02:30:00.000 GMT-0800,1.32815,1.32885,1.32787,1.32851,11208.7
02.01.2007 02:45:00.000 GMT-0800,1.32840,1.32866,1.32749,1.32785,10585.699999999999
02.01.2007 03:00:00.000 GMT-0800,1.32787,1.32796,1.32684,1.32714,11404.9
02.01.2007 03:15:00.000 GMT-0800,1.32698,1.32751,1.32648,1.32654,11918.7
02.01.2007 03:30:00.000 GMT-0800,1.32660,1.32748,1.32638,1.32696,11481.500000000002
02.01.2007 03:45:00.000 GMT-0800,1.32702,1.32721,1.32669,1.32698,11864.5
02.01.2007 04:00:00.000 GMT-0800,1.32675,1.32707,1.32637,1.32679,10991.9
02.01.2007 04:15:00.000 GMT-0800,1.32692,1.32734,1.32665,1.32704,11921.1
02.01.2007 04:30:00.000 GMT-0800,1.32727,1.32764,1.32698,1.32727,12012.399999999998
02.01.2007 04:45:00.000 GMT-0800,1.32738,1.32764,1.32686,1.32721,12998.1
02.01.2007 05:00:00.000 GMT-0800,1.32735,1.32759,1.32660,1.32687,11239.9
02.01.2007 05:15:00.000 GMT-0800,1.32676,1.32785,1.32663,1.32705,10584.6
02.01.2007 05:30:00.000 GMT-0800,1.32732,1.32949,1.32730,1.32938,12420.9
