Local time,Open,High,Low,Close,Volume
01.05.2009 11:15:00.000 GMT-0700,1.32635,1.32670,1.32625,1.32635,621.8
01.05.2009 11:20:00.000 GMT-0700,1.32635,1.32660,1.32635,1.32650,427.19999999999993
01.05.2009 11:25:00.000 GMT-0700,1.32645,1.32695,1.32645,1.32680,551.4000000000001
01.05.2009 11:30:00.000 GMT-0700,1.32680,1.32730,1.32680,1.32720,922.2
01.05.2009 11:35:00.000 GMT-0700,1.32720,1.32720,1.32650,1.32660,1412.4
01.05.2009 11:40:00.000 GMT-0700,1.32650,1.32670,1.32590,1.32630,1582.5
01.05.2009 11:45:00.000 GMT-0700,1.32630,1.32675,1.32620,1.32625,1004.6
01.05.2009 11:50:00.000 GMT-0700,1.32630,1.32630,1.32600,1.32620,1028.6
01.05.2009 11:55:00.000 GMT-0700,1.32620,1.32680,1.32620,1.32660,987.8
01.05.2009 12:00:00.000 GMT-0700,1.32660,1.32670,1.32660,1.32670,396.4
01.05.2009 12:05:00.000 GMT-0700,1.32670,1.32670,1.32635,1.32655,553.6
01.05.2009 12:10:00.000 GMT-0700,1.32650,1.32655,1.32615,1.32615,671
01.05.2009 12:15:00.000 GMT-0700,1.32615,1.32675,1.32570,1.32675,810.3000000000001
01.05.2009 12:20:00.000 GMT-0700,1.32675,1.32710,1.32670,1.32710,642.4
01.05.2009 12:25:00.000 GMT-0700,1.32705,1.32705,1.32545,1.32570,1217.4
01.05.2009 12:30:00.000 GMT-0700,1.32580,1.32580,1.32550,1.32565,642.2
01.05.2009 12:35:00.000 GMT-0700,1.32565,1.32630,1.32565,1.32625,472.6
01.05.2009 12:40:00.000 GMT-0700,1.32630,1.32630,1.32585,1.32600,921.6999999999999
01.05.2009 12:45:00.000 GMT-0700,1.32600,1.32610,1.32570,1.32580,419.5
01.05.2009 12:50:00.000 GMT-0700,1.32590,1.32610,1.32580,1.32600,415.20000000000005
01.05.2009 12:55:00.000 GMT-0700,1.32600,1.32680,1.32600,1.32650,675.5
01.05.2009 13:00:00.000 GMT-0700,1.32640,1.32650,1.32595,1.32630,577.2
01.05.2009 13:05:00.000 GMT-0700,1.32620,1.32700,1.32620,1.32700,243.4
01.05.2009 13:10:00.000 GMT-0700,1.32680,1.32690,1.32670,1.32680,174.6
01.05.2009 13:15:00.000 GMT-0700,1.32690,1.32700,1.32654,1.32700,417.40000000000003
01.05.2009 13:20:00.000 GMT-0700,1.32700,1.32710,1.32670,1.32680,116.1
01.05.2009 13:25:00.000 GMT-0700,1.32680,1.32690,1.32620,1.32640,318.99999999999994
01.05.2009 13:30:00.000 GMT-0700,1.32640,1.32690,1.32640,1.32655,263.59999999999997
01.05.2009 13:35:00.000 GMT-0700,1.32650,1.32660,1.32625,1.32625,188.59999999999997
01.05.2009 13:40:00.000 GMT-0700,1.32630,1.32640,1.32595,1.32610,310.2
01.05.2009 13:45:00.000 GMT-0700,1.32620,1.32670,1.32620,1.32670,328.1000000000001
01.05.2009 13:50:00.000 GMT-0700,1.32670,1.32680,1.32605,1.32660,399.59999999999997
01.05.2009 13:55:00.000 GMT-0700,1.32660,1.32705,1.32580,1.32705,331.9
01.05.2009 14:00:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 14:05:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 14:10:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 14:15:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 14:20:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 14:25:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 14:30:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 14:35:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 14:40:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 14:45:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 14:50:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 14:55:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 15:00:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 15:05:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 15:10:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 15:15:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 15:20:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 15:25:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 15:30:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 15:35:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 15:40:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 15:45:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 15:50:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 15:55:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 16:00:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 16:05:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 16:10:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 16:15:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 16:20:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 16:25:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 16:30:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 16:35:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 16:40:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 16:45:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 16:50:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
01.05.2009 16:55:00.000 GMT-0700,1.32705,1.32705,1.32705,1.32705,0
